driverStandingsId,raceId,driverId,points,position,positionText,wins
73568,1159,865,37.0,10,10,0
73569,1159,840,32.0,11,11,0
73570,1159,4,30.0,12,12,0
73571,1159,839,28.0,13,13,0
73572,1159,842,20.0,14,14,0
73573,1159,859,20.0,15,15,0
73574,1159,860,16.0,16,16,0
73575,1159,832,16.0,17,17,0
73576,1159,864,14.0,18,18,0
73577,1159,852,12.0,19,19,0
73578,1159,861,0.0,20,20,0
73579,1159,862,0.0,21,21,0
73580,1160,857,324.0,1,1,7
73581,1160,846,293.0,2,2,5
73582,1160,830,230.0,3,3,3
73583,1160,847,194.0,4,4,1
73584,1160,844,163.0,5,5,0
73585,1160,1,117.0,6,6,0
73586,1160,848,70.0,7,7,0
73587,1160,863,66.0,8,8,0
73588,1160,865,38.0,9,9,0
73589,1160,807,37.0,10,10,0
73590,1160,840,32.0,11,11,0
73591,1160,4,30.0,12,12,0
73592,1160,839,28.0,13,13,0
73593,1160,842,20.0,14,14,0
73594,1160,859,20.0,15,15,0
73595,1160,864,18.0,16,16,0
73596,1160,860,16.0,17,17,0
73597,1160,832,16.0,18,18,0
73598,1160,852,12.0,19,19,0
73599,1160,861,0.0,20,20,0
73600,1160,862,0.0,21,21,0
73601,1161,857,324.0,1,1,7
73602,1161,846,299.0,2,2,5
73603,1161,830,255.0,3,3,4
73604,1161,847,212.0,4,4,1
73605,1161,844,165.0,5,5,0
73606,1161,1,121.0,6,6,0
73607,1161,863,78.0,7,7,0
73608,1161,848,70.0,8,8,0
73609,1161,865,39.0,9,9,0
73610,1161,807,37.0,10,10,0
73611,1161,840,32.0,11,11,0
73612,1161,832,31.0,12,12,0
73613,1161,859,30.0,13,13,0
73614,1161,4,30.0,14,14,0
73615,1161,839,28.0,15,15,0
73616,1161,842,20.0,16,16,0
73617,1161,852,20.0,17,17,0
73618,1161,864,18.0,18,18,0
73619,1161,860,16.0,19,19,0
73620,1161,861,0.0,20,20,0
73621,1161,862,0.0,21,21,0
73622,1162,857,336.0,1,1,7
73623,1162,846,314.0,2,2,5
73624,1162,830,273.0,3,3,4
73625,1162,847,237.0,4,4,2
73626,1162,844,173.0,5,5,0
73627,1162,1,125.0,6,6,0
73628,1162,863,88.0,7,7,0
73629,1162,848,70.0,8,8,0
73630,1162,865,39.0,9,9,0
73631,1162,807,37.0,10,10,0
73632,1162,4,36.0,11,11,0
73633,1162,832,32.0,12,12,0
73634,1162,840,32.0,13,13,0
73635,1162,859,30.0,14,14,0
73636,1162,839,28.0,15,15,0
73637,1162,842,20.0,16,16,0
73638,1162,852,20.0,17,17,0
73639,1162,864,18.0,18,18,0
73640,1162,860,18.0,19,19,0
73641,1162,861,0.0,20,20,0
73642,1162,862,0.0,21,21,0
73643,1163,857,346.0,1,1,7
73644,1163,846,332.0,2,2,5
73645,1163,830,306.0,3,3,5
73646,1163,847,252.0,4,4,2
73647,1163,844,192.0,5,5,0
73648,1163,1,142.0,6,6,0
73649,1163,863,89.0,7,7,0
73650,1163,848,73.0,8,8,0
73651,1163,807,41.0,9,9,0
73652,1163,865,39.0,10,10,0
73653,1163,832,38.0,11,11,0
73654,1163,4,37.0,12,12,0
73655,1163,840,32.0,13,13,0
73656,1163,859,30.0,14,14,0
73657,1163,839,28.0,15,15,0
73658,1163,852,28.0,16,16,0
73659,1163,842,20.0,17,17,0
73660,1163,860,20.0,18,18,0
73661,1163,864,18.0,19,19,0
73662,1163,861,0.0,20,20,0
73663,1163,862,0.0,21,21,0
73664,1164,846,357.0,1,1,6
73665,1164,857,356.0,2,2,7
73666,1164,830,321.0,3,3,5
73667,1164,847,258.0,4,4,2
73668,1164,844,210.0,5,5,0
73669,1164,1,146.0,6,6,0
73670,1164,863,97.0,7,7,0
73671,1164,848,73.0,8,8,0
73672,1164,807,41.0,9,9,0
73673,1164,865,39.0,10,10,0
73674,1164,832,38.0,11,11,0
73675,1164,4,37.0,12,12,0
73676,1164,860,32.0,13,13,0
73677,1164,840,32.0,14,14,0
73678,1164,859,30.0,15,15,0
73679,1164,839,30.0,16,16,0
73680,1164,852,28.0,17,17,0
73681,1164,842,20.0,18,18,0
73682,1164,864,19.0,19,19,0
73683,1164,861,0.0,20,20,0
73684,1164,862,0.0,21,21,0
73685,1165,846,390.0,1,1,7
73686,1165,857,366.0,2,2,7
73687,1165,830,341.0,3,3,5
73688,1165,847,276.0,4,4,2
73689,1165,844,214.0,5,5,0
73690,1165,1,148.0,6,6,0
73691,1165,863,122.0,7,7,0
73692,1165,848,73.0,8,8,0
73693,1165,807,43.0,9,9,0
73694,1165,865,43.0,10,10,0
73695,1165,860,40.0,11,11,0
73696,1165,4,40.0,12,12,0
73697,1165,832,38.0,13,13,0
73698,1165,859,36.0,14,14,0
73699,1165,840,32.0,15,15,0
73700,1165,839,30.0,16,16,0
73701,1165,852,28.0,17,17,0
73702,1165,842,22.0,18,18,0
73703,1165,864,19.0,19,19,0
73704,1165,861,0.0,20,20,0
73705,1165,862,0.0,21,21,0
73706,1166,846,390.0,1,1,7
73707,1166,857,366.0,2,2,7
73708,1166,830,366.0,3,3,6
73709,1166,847,294.0,4,4,2
73710,1166,844,226.0,5,5,0
73711,1166,1,152.0,6,6,0
73712,1166,863,137.0,7,7,0
73713,1166,848,73.0,8,8,0
73714,1166,865,51.0,9,9,0
73715,1166,807,49.0,10,10,0
73716,1166,832,48.0,11,11,0
73717,1166,860,41.0,12,12,0
73718,1166,4,40.0,13,13,0
73719,1166,859,36.0,14,14,0
73720,1166,839,32.0,15,15,0
73721,1166,840,32.0,16,16,0
73722,1166,852,28.0,17,17,0
73723,1166,842,22.0,18,18,0
73724,1166,864,19.0,19,19,0
73725,1166,861,0.0,20,20,0
73726,1166,862,0.0,21,21,0
73727,1167,846,408.0,1,1,7
73728,1167,830,396.0,2,2,7
73729,1167,857,392.0,3,3,7
73730,1167,847,309.0,4,4,2
73731,1167,844,230.0,5,5,0
73732,1167,1,152.0,6,6,0
73733,1167,863,150.0,7,7,0
73734,1167,848,73.0,8,8,0
73735,1167,832,64.0,9,9,0
73736,1167,865,51.0,10,10,0
73737,1167,807,49.0,11,11,0
73738,1167,4,48.0,12,12,0
73739,1167,860,41.0,13,13,0
73740,1167,859,38.0,14,14,0
73741,1167,852,33.0,15,15,0
73742,1167,839,32.0,16,16,0
73743,1167,840,32.0,17,17,0
73744,1167,842,22.0,18,18,0
73745,1167,864,19.0,19,19,0
73746,1167,861,0.0,20,20,0
73747,1167,862,0.0,21,21,0
